Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-12-12,league-two,Grimsby,Mansfield,https://www.playnow.com/sports/sports/event/10260644/soccer/united-kingdom/english-league-2/grimsby-town-v-mansfield-town,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0,8,0,2.52173913043478,2020-12-11 01:17:10
2020-12-12,league-two,Forest Green,Cambridge Utd,https://www.playnow.com/sports/sports/event/10260646/soccer/united-kingdom/english-league-2/forest-green-rovers-v-cambridge-united,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0.5,2,0.353553390593274,1.81818181818182,2020-12-11 01:16:52
2020-12-12,league-two,Exeter,Tranmere,https://www.playnow.com/sports/sports/event/10260640/soccer/united-kingdom/english-league-2/exeter-city-v-tranmere-rovers,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2020-12-11 01:16:34
2020-12-12,league-two,Crawley,Barrow,https://www.playnow.com/sports/sports/event/10260639/soccer/united-kingdom/english-league-2/crawley-town-v-barrow-afc,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,"",,,,,,2020-12-11 01:16:15
2020-12-12,league-two,Carlisle,Stevenage,https://www.playnow.com/sports/sports/event/10260638/soccer/united-kingdom/english-league-2/carlisle-united-v-stevenage-fc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0,5,0,2.41666666666667,2020-12-11 01:15:56
2020-12-08,league-two,Scunthorpe,Colchester,https://www.playnow.com/sports/sports/event/10260235/soccer/united-kingdom/english-league-2/scunthorpe-united-v-colchester-united,1.06,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,Under 1.5,3,0,1,0,2.07142857142857,2020-12-07 11:45:58
2020-12-08,league-two,Grimsby,Newport,https://www.playnow.com/sports/sports/event/10260234/soccer/united-kingdom/english-league-2/grimsby-town-v-newport-county-afc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0.25,4,0.21650635094611,2.0625,2020-12-07 11:45:40
2020-12-05,league-two,Tranmere,Walsall,https://www.playnow.com/sports/sports/event/10255346/soccer/united-kingdom/english-league-2/tranmere-rovers-v-walsall-fc,1.07,8.5,1.4,2.75,2.2,1.6,4,1.2,7.5,1.06,0,0,"",,,,,,2020-12-04 11:50:01
2020-12-05,league-two,Stevenage,Southend,https://www.playnow.com/sports/sports/event/10255352/soccer/united-kingdom/english-league-2/stevenage-fc-v-southend-united,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,Under 1.5,3.25,0,2,0,2.27450980392157,2020-12-04 11:49:42
2020-12-05,league-two,Scunthorpe,Leyton Orient,https://www.playnow.com/sports/sports/event/10255355/soccer/united-kingdom/english-league-2/scunthorpe-united-v-leyton-orient,1.05,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0.166666666666667,6,0.152145154862546,2.18055555555556,2020-12-04 11:46:56
2020-12-05,league-two,Newport,Morecambe,https://www.playnow.com/sports/sports/event/10255353/soccer/united-kingdom/english-league-2/newport-county-afc-v-morecambe-fc,1.05,11,1.3,3.2,1.95,1.8,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0.142857142857143,7,0.132260014253222,2.09243697478992,2020-12-04 11:49:24
2020-12-05,league-two,Mansfield,Crawley,https://www.playnow.com/sports/sports/event/10255349/soccer/united-kingdom/english-league-2/mansfield-town-v-crawley-town,1.06,10,1.33,3.2,2,1.7,3.4,1.28,6.5,1.09,0,0,Under 1.5,3.2,0.25,4,0.21650635094611,1.92307692307692,2020-12-04 11:49:06
2020-12-05,league-two,Harrogate,Forest Green,https://www.playnow.com/sports/sports/event/10255347/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-forest-green-rovers,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-12-04 11:48:47
2020-12-05,league-two,Colchester,Grimsby,https://www.playnow.com/sports/sports/event/10255350/soccer/united-kingdom/english-league-2/colchester-united-v-grimsby-town,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.12,0,0,Over 4.5,5.5,0.5,4,0.25,10.1666666666667,2020-12-04 11:50:19
2020-12-05,league-two,Cheltenham,Exeter,https://www.playnow.com/sports/sports/event/10255340/soccer/united-kingdom/english-league-2/cheltenham-town-v-exeter-city,1.04,12,1.28,3.4,1.87,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.111111111111111,9,0.104756560175785,17.2962962962963,2020-12-04 11:48:29
2020-12-05,league-two,Cambridge Utd,Oldham,https://www.playnow.com/sports/sports/event/10255343/soccer/united-kingdom/english-league-2/cambridge-united-v-oldham-athletic,1.05,11,1.28,3.4,1.87,1.83,3.2,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,2,0,116.000000000001,2020-12-04 11:48:11
2020-12-05,league-two,Bradford City,Carlisle,https://www.playnow.com/sports/sports/event/10255357/soccer/united-kingdom/english-league-2/bradford-city-v-carlisle-united,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,6,1.1,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2020-12-04 11:47:52
2020-12-05,league-two,Bolton,Port Vale,https://www.playnow.com/sports/sports/event/10255342/soccer/united-kingdom/english-league-2/bolton-wanderers-v-port-vale,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2020-12-04 11:47:33
2020-12-05,league-two,Barrow,Salford,https://www.playnow.com/sports/sports/event/10255341/soccer/united-kingdom/english-league-2/barrow-afc-v-salford-city-fc,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6.5,1.09,0,0,"",,,,,,2020-12-04 11:47:15
2020-12-02,league-two,Walsall,Stevenage,https://www.playnow.com/sports/sports/event/10254794/soccer/united-kingdom/english-league-2/walsall-fc-v-stevenage-fc,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Under 0.5,9,1,1,0,1,2020-12-01 02:21:05
2020-12-02,league-two,Carlisle,Salford,https://www.playnow.com/sports/sports/event/10254792/soccer/united-kingdom/english-league-2/carlisle-united-v-salford-city-fc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 1.5,3.2,0,1,0,2.23076923076923,2020-12-01 02:20:46
2020-12-02,league-two,Cambridge Utd,Mansfield,https://www.playnow.com/sports/sports/event/10254789/soccer/united-kingdom/english-league-2/cambridge-united-v-mansfield-town,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,6,1.1,0,0,Under 1.5,3.25,0.111111111111111,9,0.104756560175785,2.13289760348584,2020-12-01 02:21:23
2020-12-01,league-two,Oldham,Tranmere,https://www.playnow.com/sports/sports/event/10254787/soccer/united-kingdom/english-league-2/oldham-athletic-v-tranmere-rovers,1.04,11,1.28,3.4,1.87,1.83,3,1.33,5.75,1.11,0,0,Over 4.5,5.75,0,1,0,116.000000000001,2020-11-30 06:08:59
2020-12-01,league-two,Morecambe,Barrow,https://www.playnow.com/sports/sports/event/10254790/soccer/united-kingdom/english-league-2/morecambe-fc-v-barrow-afc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2020-11-30 06:07:10
2020-12-01,league-two,Harrogate,Scunthorpe,https://www.playnow.com/sports/sports/event/10254788/soccer/united-kingdom/english-league-2/harrogate-town-fc-v-scunthorpe-united,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2020-11-30 06:08:41
2020-12-01,league-two,Grimsby,Exeter,https://www.playnow.com/sports/sports/event/10254783/soccer/united-kingdom/english-league-2/grimsby-town-v-exeter-city,1.04,11,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,5,0,19.3333333333333,2020-11-30 06:08:23
2020-12-01,league-two,Forest Green,Newport,https://www.playnow.com/sports/sports/event/10254785/soccer/united-kingdom/english-league-2/forest-green-rovers-v-newport-county-afc,1.07,8.5,1.36,2.9,2.15,1.62,3.75,1.22,7,1.07,0,0,Over 3.5,3.75,0.333333333333333,3,0.272165526975909,2.21951219512195,2020-11-30 06:08:05
2020-12-01,league-two,Colchester,Crawley,https://www.playnow.com/sports/sports/event/10254784/soccer/united-kingdom/english-league-2/colchester-united-v-crawley-town,1.05,11,1.28,3.4,1.9,1.83,3.2,1.33,5.75,1.11,0,0,Over 4.5,5.75,0.25,4,0.21650635094611,87.2500000000004,2020-11-30 06:07:46
2020-12-01,league-two,Bradford City,Cheltenham,https://www.playnow.com/sports/sports/event/10254791/soccer/united-kingdom/english-league-2/bradford-city-v-cheltenham-town,1.05,11,1.28,3.4,1.87,1.83,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,5,0,116.000000000001,2020-11-30 06:07:28
2020-11-28,league-two,Port Vale,Leyton Orient,https://www.playnow.com/sports/sports/event/10250376/soccer/united-kingdom/english-league-2/port-vale-v-leyton-orient,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Over 3.5,3.25,0,1,0,2.27450980392157,2020-11-27 05:16:38
2020-11-28,league-two,Bolton,Southend,https://www.playnow.com/sports/sports/event/10252524/soccer/united-kingdom/english-league-2/bolton-wanderers-v-southend-united,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-11-27 05:16:20
2020-11-24,league-two,Tranmere,Carlisle,https://www.playnow.com/sports/sports/event/10249668/soccer/united-kingdom/english-league-2/tranmere-rovers-v-carlisle-united,1.07,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0,2,0,2.52173913043478,2020-11-23 04:53:17
2020-11-24,league-two,Stevenage,Port Vale,https://www.playnow.com/sports/sports/event/10249669/soccer/united-kingdom/english-league-2/stevenage-fc-v-port-vale,1.07,8.5,1.38,2.8,2.15,1.62,3.75,1.22,7,1.06,0,0,Over 3.5,3.75,0,4,0,2.82926829268293,2020-11-23 04:52:59
2020-11-24,league-two,Southend,Forest Green,https://www.playnow.com/sports/sports/event/10250820/soccer/united-kingdom/english-league-2/southend-united-v-forest-green-rovers,1.04,12,1.28,3.4,1.87,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2020-11-23 11:00:14
2020-11-24,league-two,Scunthorpe,Bolton,https://www.playnow.com/sports/sports/event/10249667/soccer/united-kingdom/english-league-2/scunthorpe-united-v-bolton-wanderers,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-11-23 04:52:40
2020-11-24,league-two,Salford,Morecambe,https://www.playnow.com/sports/sports/event/10249664/soccer/united-kingdom/english-league-2/salford-city-fc-v-morecambe-fc,1.04,13,1.25,3.75,1.67,2.05,2.65,1.44,4.75,1.16,0,0,"",,,,,,2020-11-23 04:52:22
2020-11-24,league-two,Newport,Walsall,https://www.playnow.com/sports/sports/event/10249670/soccer/united-kingdom/english-league-2/newport-county-afc-v-walsall-fc,1.06,9,1.36,2.9,2.1,1.67,3.75,1.22,7,1.07,0,0,Under 0.5,9,1,1,0,1,2020-11-23 04:52:04
2020-11-24,league-two,Mansfield,Harrogate,https://www.playnow.com/sports/sports/event/10249666/soccer/united-kingdom/english-league-2/mansfield-town-v-harrogate-town-fc,1.05,8.5,1.3,3.2,1.95,1.75,3.25,1.22,6,1.09,0,0,"",,,,,,2020-11-23 04:51:46
2020-11-24,league-two,Leyton Orient,Bradford City,https://www.playnow.com/sports/sports/event/10249662/soccer/united-kingdom/english-league-2/leyton-orient-v-bradford-city,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,10,1,1,0,1,2020-11-23 04:51:28
2020-11-24,league-two,Exeter,Colchester,https://www.playnow.com/sports/sports/event/10249663/soccer/united-kingdom/english-league-2/exeter-city-v-colchester-united,1.05,11,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,4,0,19.3333333333333,2020-11-23 04:51:09
2020-11-24,league-two,Crawley,Grimsby,https://www.playnow.com/sports/sports/event/10249665/soccer/united-kingdom/english-league-2/crawley-town-v-grimsby-town,1.05,10,1.33,3.2,2,1.75,3.4,1.28,6.5,1.09,0,0,Under 1.5,3.2,0,4,0,2.23076923076923,2020-11-23 04:50:51
2020-11-24,league-two,Cheltenham,Cambridge Utd,https://www.playnow.com/sports/sports/event/10249660/soccer/united-kingdom/english-league-2/cheltenham-town-v-cambridge-united,1.05,10,1.3,3.2,1.95,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0.142857142857143,7,0.132260014253222,2.09243697478992,2020-11-23 04:50:33
2020-11-24,league-two,Barrow,Oldham,https://www.playnow.com/sports/sports/event/10249661/soccer/united-kingdom/english-league-2/barrow-afc-v-oldham-athletic,1.04,12,1.22,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2020-11-23 04:50:15
2020-11-21,league-two,Crawley,Carlisle,https://www.playnow.com/sports/sports/event/10245088/soccer/united-kingdom/english-league-2/crawley-town-v-carlisle-united,1.05,11,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0.4,5,0.219089023002066,70.0000000000003,2020-11-20 22:49:12
2020-11-21,league-two,Cheltenham,Walsall,https://www.playnow.com/sports/sports/event/10245098/soccer/united-kingdom/english-league-2/cheltenham-town-v-walsall-fc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 1.5,3.2,0,1,0,2.23076923076923,2020-11-20 22:49:49
2020-11-21,league-two,Barrow,Forest Green,https://www.playnow.com/sports/sports/event/10245096/soccer/united-kingdom/english-league-2/barrow-afc-v-forest-green-rovers,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2020-11-20 22:49:30
2020-11-20,league-two,Mansfield,Colchester,https://www.playnow.com/sports/sports/event/10245097/soccer/united-kingdom/english-league-2/mansfield-town-v-colchester-united,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0.25,4,0.21650635094611,87.2500000000004,2020-11-19 09:48:55
2020-11-17,league-two,Port Vale,Scunthorpe,https://www.playnow.com/sports/sports/event/10244639/port-vale-v-scunthorpe-united,1.07,8.5,1.38,2.8,2.15,1.62,3.9,1.22,7,1.06,0,0,Under 1.5,2.8,0,1,0,1.93333333333333,2020-11-16 09:09:35
2020-11-14,league-two,Carlisle,Cheltenham,https://www.playnow.com/sports/sports/event/10240412/carlisle-united-v-cheltenham-town,1.05,11,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Over 4.5,5.75,0,10,0,116.000000000001,2020-11-13 16:31:36
2020-11-14,league-two,Cambridge Utd,Barrow,https://www.playnow.com/sports/sports/event/10240415/cambridge-united-v-barrow-afc,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-11-13 16:31:18
2020-11-14,league-two,Bradford City,Exeter,https://www.playnow.com/sports/sports/event/10240416/bradford-city-v-exeter-city,1.04,11,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.333333333333333,3,0.272165526975909,13.2222222222222,2020-11-13 16:30:59
2020-11-13,league-two,Bolton,Salford,https://www.playnow.com/sports/sports/event/10240420/bolton-wanderers-v-salford-city-fc,1.06,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,"",,,,,,2020-11-12 05:02:47
2020-11-04,league-two,Watford,Stoke,https://www.playnow.com/sports/sports/event/10232714/watford-fc-v-stoke-city,1.1,7,1.5,2.45,2.5,1.47,4.75,1.15,8.5,1.04,0,0,"",,,,,,2020-11-03 17:15:04
2020-11-04,league-two,Rotherham,Luton,https://www.playnow.com/sports/sports/event/10232722/rotherham-united-v-luton-town,1.07,8.5,1.38,2.8,2.2,1.6,3.9,1.22,7.5,1.06,0,0,Under 0.5,8.5,0,1,0,2.51785714285714,2020-11-03 17:16:17
2020-11-04,league-two,Reading,Preston,https://www.playnow.com/sports/sports/event/10232711/reading-fc-v-preston-north-end,1.07,8.5,1.38,2.8,2.15,1.62,3.75,1.22,7,1.06,0,0,"",,,,,,2020-11-03 17:14:46
2020-11-04,league-two,Nottingham,Coventry,https://www.playnow.com/sports/sports/event/10232716/nottingham-forest-v-coventry-city,1.06,9,1.36,2.9,2.1,1.67,3.6,1.25,7,1.07,0,0,"",,,,,,2020-11-03 17:15:58
2020-11-04,league-two,Derby,QPR,https://www.playnow.com/sports/sports/event/10232720/derby-county-v-queens-park-rangers,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2020-11-03 17:15:40
2020-11-04,league-two,Birmingham,Wycombe,https://www.playnow.com/sports/sports/event/10232719/birmingham-city-v-wycombe-wanderers,1.06,9,1.36,3,2.1,1.67,3.6,1.25,6.5,1.07,0,0,"",,,,,,2020-11-03 17:15:22
2020-11-03,league-two,Walsall,Crawley,https://www.playnow.com/sports/sports/event/10234963/walsall-fc-v-crawley-town,1.05,11,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,11,0,1,0,4.54838709677419,2020-11-02 06:24:23
2020-11-03,league-two,Oldham,Cheltenham,https://www.playnow.com/sports/sports/event/10234941/oldham-athletic-v-cheltenham-town,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Under 0.5,11,0,2,0,4.54838709677419,2020-11-02 06:21:19
2020-11-03,league-two,Morecambe,Exeter,https://www.playnow.com/sports/sports/event/10234952/morecambe-fc-v-exeter-city,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,Under 0.5,11,0,9,0,4.54838709677419,2020-11-02 06:21:38
2020-11-03,league-two,Harrogate,Tranmere,https://www.playnow.com/sports/sports/event/10234962/harrogate-town-fc-v-tranmere-rovers,1.05,10,1.33,3,2,1.75,3.4,1.28,6.5,1.08,0,0,"",,,,,,2020-11-02 06:24:04
2020-11-03,league-two,Grimsby,Barrow,https://www.playnow.com/sports/sports/event/10234961/grimsby-town-v-barrow-afc,1.04,12,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,"",,,,,,2020-11-02 06:23:46
2020-11-03,league-two,Forest Green,Leyton Orient,https://www.playnow.com/sports/sports/event/10234958/forest-green-rovers-v-leyton-orient,1.05,10,1.33,3.2,2,1.75,3.4,1.28,6.5,1.09,0,0,"",,,,,,2020-11-02 06:23:27
2020-11-03,league-two,Colchester,Stevenage,https://www.playnow.com/sports/sports/event/10234957/colchester-united-v-stevenage-fc,1.06,9,1.38,2.8,2.15,1.62,3.9,1.22,7,1.07,0,0,Under 0.5,9,0,4,0,2.76470588235294,2020-11-02 06:23:09
2020-11-03,league-two,Carlisle,Newport,https://www.playnow.com/sports/sports/event/10234956/carlisle-united-v-newport-county-afc,1.07,9,1.38,2.8,2.15,1.62,3.9,1.22,7,1.06,0,0,Under 0.5,9,0,6,0,2.76470588235294,2020-11-02 06:22:51
2020-11-03,league-two,Cambridge Utd,Salford,https://www.playnow.com/sports/sports/event/10234955/cambridge-united-v-salford-city-fc,1.05,11,1.3,3.25,1.95,1.8,3.25,1.3,6,1.1,0,0,Under 0.5,11,0,1,0,4.54838709677419,2020-11-02 06:22:33
2020-11-03,league-two,Bradford City,Southend,https://www.playnow.com/sports/sports/event/10234953/bradford-city-v-southend-united,1.04,11,1.28,3.4,1.87,1.83,3.2,1.3,5.75,1.11,0,0,Under 0.5,11,0,3,0,4.54838709677419,2020-11-02 06:22:15
2020-11-03,league-two,Bolton,Mansfield,https://www.playnow.com/sports/sports/event/10234954/bolton-wanderers-v-mansfield-town,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-11-02 06:21:56
2020-10-31,league-two,Tranmere,Morecambe,https://www.playnow.com/sports/sports/event/10230414/tranmere-rovers-v-morecambe-fc,1.06,9,1.36,2.9,2.1,1.67,3.75,1.22,7,1.07,0,0,Under 0.5,9,0,2,0,2.76470588235294,2020-10-30 05:35:16
2020-10-31,league-two,Stevenage,Grimsby,https://www.playnow.com/sports/sports/event/10230395/stevenage-fc-v-grimsby-town,1.07,8.5,1.38,2.9,2.15,1.62,3.75,1.22,7,1.07,0,0,Under 0.5,8.5,0,4,0,2.51785714285714,2020-10-30 05:34:57
2020-10-31,league-two,Southend,Port Vale,https://www.playnow.com/sports/sports/event/10230396/southend-united-v-port-vale,1.06,10,1.33,3,2.05,1.7,3.6,1.25,6.5,1.08,0,0,Under 0.5,10,0.333333333333333,3,0.272165526975909,2.6260162601626,2020-10-30 05:34:37
2020-10-31,league-two,Salford,Oldham,https://www.playnow.com/sports/sports/event/10230397/salford-city-fc-v-oldham-athletic,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.14,0,0,Under 0.5,13,0,1,0,12.8181818181818,2020-10-30 05:34:17
2020-10-31,league-two,Newport,Harrogate,https://www.playnow.com/sports/sports/event/10230400/newport-county-afc-v-harrogate-town-fc,1.06,9,1.36,2.9,2.1,1.67,3.75,1.22,7,1.07,0,0,"",,,,,,2020-10-30 05:33:57
2020-10-31,league-two,Mansfield,Walsall,https://www.playnow.com/sports/sports/event/10230391/mansfield-town-v-walsall-fc,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,10,0,1,0,3.4390243902439,2020-10-30 05:33:38
2020-10-31,league-two,Leyton Orient,Bolton,https://www.playnow.com/sports/sports/event/10230392/leyton-orient-v-bolton-wanderers,1.05,11,1.3,3.25,1.9,1.8,3.2,1.3,6,1.1,0,0,"",,,,,,2020-10-30 05:33:18
2020-10-31,league-two,Exeter,Carlisle,https://www.playnow.com/sports/sports/event/10230393/exeter-city-v-carlisle-united,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,Under 0.5,10,0,10,0,3.4390243902439,2020-10-30 05:25:31
2020-10-31,league-two,Crawley,Cambridge Utd,https://www.playnow.com/sports/sports/event/10230394/crawley-town-v-cambridge-united,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Under 0.5,11,0,4,0,4.54838709677419,2020-10-30 05:32:57
2020-10-31,league-two,Cheltenham,Forest Green,https://www.playnow.com/sports/sports/event/10230389/cheltenham-town-v-forest-green-rovers,1.06,9,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Under 0.5,9,0,3,0,2.76470588235294,2020-10-30 05:26:12
2020-10-31,league-two,Barrow,Bradford City,https://www.playnow.com/sports/sports/event/10230390/barrow-afc-v-bradford-city,1.06,9,1.3,3.2,2,1.7,3.4,1.28,6.5,1.09,0,0,"",,,,,,2020-10-30 05:25:52
2020-10-24,league-two,Tranmere,Southend,https://www.playnow.com/sports/sports/event/10225092/tranmere-rovers-v-southend-united,1.04,12,1.25,3.5,1.8,1.9,3,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,1,0,10.5454545454546,2020-10-23 03:10:14
2020-10-24,league-two,Stevenage,Leyton Orient,https://www.playnow.com/sports/sports/event/10225096/stevenage-fc-v-leyton-orient,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0.333333333333333,3,0.272165526975909,13.2222222222222,2020-10-23 03:09:54
2020-10-24,league-two,Salford,Crawley,https://www.playnow.com/sports/sports/event/10225095/salford-city-fc-v-crawley-town,1.03,13,1.25,3.6,1.75,1.95,2.9,1.36,5,1.13,0,0,Over 4.5,5,0,1,0,7.25,2020-10-23 03:09:34
2020-10-24,league-two,Oldham,Port Vale,https://www.playnow.com/sports/sports/event/10225094/oldham-athletic-v-port-vale,1.06,10,1.33,3,2,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0,1,0,2.52173913043478,2020-10-23 03:09:14
2020-10-24,league-two,Morecambe,Forest Green,https://www.playnow.com/sports/sports/event/10225091/morecambe-fc-v-forest-green-rovers,1.04,12,1.28,3.4,1.87,1.83,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,3,0,19.3333333333333,2020-10-23 03:08:54
2020-10-24,league-two,Grimsby,Carlisle,https://www.playnow.com/sports/sports/event/10225088/grimsby-town-v-carlisle-united,1.05,11,1.3,3.2,1.95,1.8,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0.25,4,0.21650635094611,1.95588235294118,2020-10-23 03:08:34
2020-10-24,league-two,Exeter,Scunthorpe,https://www.playnow.com/sports/sports/event/10225097/exeter-city-v-scunthorpe-united,1.04,12,1.28,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,5,0,19.3333333333333,2020-10-23 03:06:23
2020-10-24,league-two,Colchester,Harrogate,https://www.playnow.com/sports/sports/event/10225153/colchester-united-v-harrogate-town-fc,2.75,3.2,2.25,4.25,13,26,5.75,4.5,5,31,0,0,"",,,,,,2020-10-23 03:08:14
2020-10-24,league-two,Cheltenham,Mansfield,https://www.playnow.com/sports/sports/event/10225089/cheltenham-town-v-mansfield-town,1.03,14,1.22,3.75,1.75,2,2.8,1.38,5,1.14,0,0,Over 4.5,5,0.166666666666667,12,0.107582870727984,6.20833333333334,2020-10-23 03:07:44
2020-10-24,league-two,Cambridge Utd,Bolton,https://www.playnow.com/sports/sports/event/10225090/cambridge-united-v-bolton-wanderers,1.05,10,1.33,3,2,1.75,3.4,1.28,6.5,1.08,0,0,"",,,,,,2020-10-23 03:07:24
2020-10-24,league-two,Bradford City,Newport,https://www.playnow.com/sports/sports/event/10225087/bradford-city-v-newport-county-afc,1.05,10,1.3,3.2,1.95,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0,1,0,2.41666666666667,2020-10-23 03:07:04
2020-10-24,league-two,Barrow,Walsall,https://www.playnow.com/sports/sports/event/10225093/barrow-afc-v-walsall-fc,1.06,10,1.33,3,2,1.7,3.4,1.28,6.5,1.08,0,0,"",,,,,,2020-10-23 03:06:44
2020-10-20,league-two,Tranmere,Leyton Orient,https://www.playnow.com/sports/sports/event/10224704/tranmere-rovers-v-leyton-orient,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,"",,,,,,2020-10-19 08:54:37
2020-10-20,league-two,Stevenage,Newport,https://www.playnow.com/sports/sports/event/10224708/stevenage-fc-v-newport-county-afc,1.06,9,1.33,3,2.1,1.67,3.6,1.25,6.5,1.07,0,0,Under 0.5,9,0,5,0,4.333333333,10/19/2020 8:15
2020-10-20,league-two,Salford,Southend,https://www.playnow.com/sports/sports/event/10224703/salford-city-fc-v-southend-united,1.03,14,1.22,3.9,1.7,2.05,2.7,1.4,4.75,1.15,0,0,Over 4.5,4.75,,0,,1.563909774,10/19/2020 8:17
2020-10-20,league-two,Oldham,Carlisle,https://www.playnow.com/sports/sports/event/10224706/oldham-athletic-v-carlisle-united,1.06,9,1.3,3.2,2,1.7,3.4,1.28,6.5,1.09,0,0,Under 0.5,9,0,2,0,4.333333333,10/19/2020 8:15
2020-10-20,league-two,Morecambe,Mansfield,https://www.playnow.com/sports/sports/event/10224700/morecambe-fc-v-mansfield-town,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0,8,0,1.625,10/19/2020 8:13
