Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-02-07,3-liga,Bayern II,Uerdingen,https://www.playnow.com/sports/sports/event/10298156/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-krefelder-fc-uerdingen-05,1.06,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-02-06 11:08:25
2021-02-06,3-liga,Zwickau,Hallescher,https://www.playnow.com/sports/sports/event/10298152/soccer/europe/german-3-liga/fsv-zwickau-v-hallescher-fc,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,Over 3.5,3.6,0,3,0,2.63636363636364,2021-02-05 10:31:09
2021-02-06,3-liga,Meppen,Unterhaching,https://www.playnow.com/sports/sports/event/10298150/soccer/europe/german-3-liga/sv-meppen-1912-v-spvgg-unterhaching,1.06,10,1.33,3,2.05,1.7,3.5,1.25,6.5,1.08,0,0,Over 3.5,3.5,0.5,2,0.353553390593274,1.76086956521739,2021-02-05 10:31:27
2021-02-06,3-liga,Mannheim,Kaiserslautern,https://www.playnow.com/sports/sports/event/10298149/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-1-fc-kaiserslautern,1.05,11,1.25,3.5,1.87,1.87,3,1.33,5.5,1.11,0,0,"",,,,,,2021-02-05 10:31:45
2021-02-06,3-liga,Magdeburg,SG Dynamo Dresden,https://www.playnow.com/sports/sports/event/10298144/soccer/europe/german-3-liga/1-fc-magdeburg-v-sg-dynamo-dresden,1.05,10,1.3,3.25,1.95,1.8,3.2,1.3,6,1.1,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-02-05 10:30:32
2021-02-06,3-liga,Ingolstadt,Viktoria Koln,https://www.playnow.com/sports/sports/event/10298141/soccer/europe/german-3-liga/fc-ingolstadt-04-v-fc-viktoria-koln,1.04,12,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2021-02-05 10:30:50
2021-02-01,3-liga,Hallescher,Saarbrucken,https://www.playnow.com/sports/sports/event/10294622/soccer/europe/german-3-liga/hallescher-fc-v-1-fc-saarbrucken,1.04,11,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Over 4.5,5.5,0,2,0,19.3333333333333,2021-01-31 03:14:34
2021-01-31,3-liga,Munich 1860,Zwickau,https://www.playnow.com/sports/sports/event/10293687/soccer/europe/german-3-liga/tsv-1860-munich-v-fsv-zwickau,1.05,11,1.25,3.5,1.83,1.87,3,1.36,5.5,1.12,0,0,Over 4.5,5.5,0,2,0,19.3333333333333,2021-01-30 03:02:22
2021-01-31,3-liga,Duisburg,Lubeck,https://www.playnow.com/sports/sports/event/10293686/soccer/europe/german-3-liga/msv-duisburg-v-vfb-lubeck,1.04,13,1.25,3.6,1.75,1.95,2.9,1.36,5.25,1.13,0,0,"",,,,,,2021-01-30 03:02:03
2021-01-30,3-liga,Viktoria Koln,Magdeburg,https://www.playnow.com/sports/sports/event/10293682/soccer/europe/german-3-liga/fc-viktoria-koln-v-1-fc-magdeburg,1.06,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Under 1.5,3.25,0,1,0,2.27450980392157,2021-01-29 02:39:43
