"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","opt.proportion"
"2018-03-10","ManchesterUnited","Liverpool","WestHam","Burnley","D","A",3.2,3.66,11.712,0,0
"2018-03-10","ManchesterUnited","Liverpool","WestHam","Burnley","A","A",2.48,3.66,9.0768,0,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","H","H",2.66,3.16,8.4056,1,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","D","H",3.12,3.16,9.8592,0,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","A","H",2.88,3.16,9.1008,0,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","H","D",2.66,3.28,8.7248,0,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","D","D",3.12,3.28,10.2336,0,0
"2018-03-10","Newcastle","Southampton","WestBrom","Leicester","A","D",2.88,3.28,9.4464,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","H","D",2.66,3.15,8.379,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","D","D",3.12,3.15,9.828,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","A","D",2.88,3.15,9.072,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","H","A",2.66,3.66,9.7356,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","D","A",3.12,3.66,11.4192,0,0
"2018-03-10","Newcastle","Southampton","WestHam","Burnley","A","A",2.88,3.66,10.5408,0,0
"2018-03-10","WestBrom","Leicester","WestHam","Burnley","H","D",3.16,3.15,9.954,0,0
"2018-03-10","WestBrom","Leicester","WestHam","Burnley","D","D",3.28,3.15,10.332,0,0
"2018-03-10","WestBrom","Leicester","WestHam","Burnley","H","A",3.16,3.66,11.5656,0,0
"2018-03-10","WestBrom","Leicester","WestHam","Burnley","D","A",3.28,3.66,12.0048,0,0
"2018-03-10","WestBrom","Leicester","WestHam","Burnley","A","A",2.37,3.66,8.6742,0,0
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","H","H",1.49,7.15,10.6535,0,0
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","D","H",4.47,7.15,31.9605,0,0.012
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","A","H",6.71,7.15,47.9765,0,0.014
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","D","D",4.47,4.88,21.8136,0,0.007
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","A","D",6.71,4.88,32.7448,0,0.012
"2018-03-11","Arsenal","Watford","Bournemouth","Tottenham","A","A",6.71,1.43,9.5953,0,0
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","D","H",3.67,2.73,10.0191,0,0
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","A","H",4.71,2.73,12.8583,0,0
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","D","D",3.67,3.13,11.4871,0,0
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","A","D",4.71,3.13,14.7423,0,0.001
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","D","A",3.67,2.79,10.2393,0,0
"2018-03-17","Bournemouth","WestBrom","Huddersfield","CrystalPalace","A","A",4.71,2.79,13.1409,0,0
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","H","D",1.79,8.13,14.5527,0,0.001
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","D","D",3.67,8.13,29.8371,0,0.012
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","A","D",4.71,8.13,38.2923,0,0.014
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","H","A",1.79,15.95,28.5505,1,0.01
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","D","A",3.67,15.95,58.5365,0,0.019
"2018-03-17","Bournemouth","WestBrom","Liverpool","Watford","A","A",4.71,15.95,75.1245,0,0.019
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","D","H",3.67,2.72,9.9824,0,0
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","A","H",4.71,2.72,12.8112,0,0
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","D","D",3.67,3.18,11.6706,0,0
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","A","D",4.71,3.18,14.9778,0,0.001
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","D","A",3.67,2.76,10.1292,0,0
"2018-03-17","Bournemouth","WestBrom","Stoke","Everton","A","A",4.71,2.76,12.9996,0,0
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","H","D",2.73,8.13,22.1949,0,0.007
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","D","D",3.13,8.13,25.4469,0,0.007
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","A","D",2.79,8.13,22.6827,0,0.007
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","H","A",2.73,15.95,43.5435,1,0.014
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","D","A",3.13,15.95,49.9235,0,0.014
"2018-03-17","Huddersfield","CrystalPalace","Liverpool","Watford","A","A",2.79,15.95,44.5005,0,0.014
"2018-03-17","Huddersfield","CrystalPalace","Stoke","Everton","D","H",3.13,2.72,8.5136,0,0
"2018-03-17","Huddersfield","CrystalPalace","Stoke","Everton","H","D",2.73,3.18,8.6814,0,0
"2018-03-17","Huddersfield","CrystalPalace","Stoke","Everton","D","D",3.13,3.18,9.9534,0,0
"2018-03-17","Huddersfield","CrystalPalace","Stoke","Everton","A","D",2.79,3.18,8.8722,0,0
"2018-03-17","Huddersfield","CrystalPalace","Stoke","Everton","D","A",3.13,2.76,8.6388,0,0
"2018-03-17","Liverpool","Watford","Stoke","Everton","D","H",8.13,2.72,22.1136,0,0.007
"2018-03-17","Liverpool","Watford","Stoke","Everton","A","H",15.95,2.72,43.384,0,0.014
"2018-03-17","Liverpool","Watford","Stoke","Everton","D","D",8.13,3.18,25.8534,0,0.007
"2018-03-17","Liverpool","Watford","Stoke","Everton","A","D",15.95,3.18,50.721,0,0.014
"2018-03-17","Liverpool","Watford","Stoke","Everton","D","A",8.13,2.76,22.4388,0,0.007
"2018-03-17","Liverpool","Watford","Stoke","Everton","A","A",15.95,2.76,44.022,0,0.014
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","H","H",2.72,6.71,18.2512,0,0.004
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","D","H",3.21,6.71,21.5391,0,0.007
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","A","H",2.72,6.71,18.2512,0,0.004
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","H","D",2.72,4.58,12.4576,0,0
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","D","D",3.21,4.58,14.7018,0,0.001
"2018-03-31","Brighton","Leicester","CrystalPalace","Liverpool","A","D",2.72,4.58,12.4576,0,0
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","H","H",2.72,9.35,25.432,0,0.007
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","D","H",3.21,9.35,30.0135,0,0.012
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","A","H",2.72,9.35,25.432,0,0.007
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","H","D",2.72,5.2,14.144,0,0.001
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","D","D",3.21,5.2,16.692,0,0.003
"2018-03-31","Brighton","Leicester","Everton","ManchesterCity","A","D",2.72,5.2,14.144,0,0.001
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","H","D",2.72,6.37,17.3264,0,0.003
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","D","D",3.21,6.37,20.4477,0,0.006
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","A","D",2.72,6.37,17.3264,0,0.003
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","H","A",2.72,14.85,40.392,0,0.014
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","D","A",3.21,14.85,47.6685,0,0.014
"2018-03-31","Brighton","Leicester","ManchesterUnited","Swansea","A","A",2.72,14.85,40.392,1,0.014
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","H","D",2.72,3.55,9.656,0,0
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","D","D",3.21,3.55,11.3955,0,0
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","A","D",2.72,3.55,9.656,0,0
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","H","A",2.72,5.26,14.3072,0,0.001
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","D","A",3.21,5.26,16.8846,0,0.003
"2018-03-31","Brighton","Leicester","Newcastle","Huddersfield","A","A",2.72,5.26,14.3072,1,0.001
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","H","D",2.72,3.42,9.3024,0,0
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","D","D",3.21,3.42,10.9782,0,0
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","A","D",2.72,3.42,9.3024,0,0
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","H","A",2.72,3.29,8.9488,0,0
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","D","A",3.21,3.29,10.5609,0,0
"2018-03-31","Brighton","Leicester","Watford","Bournemouth","A","A",2.72,3.29,8.9488,1,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","H","D",2.72,3.04,8.2688,0,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","D","D",3.21,3.04,9.7584,0,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","A","D",2.72,3.04,8.2688,0,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","H","A",2.72,3.07,8.3504,0,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","D","A",3.21,3.07,9.8547,0,0
"2018-03-31","Brighton","Leicester","WestBrom","Burnley","A","A",2.72,3.07,8.3504,1,0
"2018-03-31","Brighton","Leicester","WestHam","Southampton","D","H",3.21,2.83,9.0843,0,0
"2018-03-31","Brighton","Leicester","WestHam","Southampton","H","D",2.72,3.17,8.6224,0,0
"2018-03-31","Brighton","Leicester","WestHam","Southampton","D","D",3.21,3.17,10.1757,0,0
"2018-03-31","Brighton","Leicester","WestHam","Southampton","A","D",2.72,3.17,8.6224,0,0
"2018-03-31","Brighton","Leicester","WestHam","Southampton","D","A",3.21,2.67,8.5707,0,0
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","H","H",6.71,9.35,62.7385,0,0.019
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","D","H",4.58,9.35,42.823,0,0.014
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","A","H",1.48,9.35,13.838,0,0.001
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","H","D",6.71,5.2,34.892,0,0.012
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","D","D",4.58,5.2,23.816,0,0.007
"2018-03-31","CrystalPalace","Liverpool","Everton","ManchesterCity","H","A",6.71,1.37,9.1927,0,0
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","H","D",6.71,6.37,42.7427,0,0.014
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","D","D",4.58,6.37,29.1746,0,0.012
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","A","D",1.48,6.37,9.4276,0,0
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","H","A",6.71,14.85,99.6435,0,0.019
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","D","A",4.58,14.85,68.013,0,0.019
"2018-03-31","CrystalPalace","Liverpool","ManchesterUnited","Swansea","A","A",1.48,14.85,21.978,1,0.007
"2018-03-31","CrystalPalace","Liverpool","Newcastle","Huddersfield","H","H",6.71,1.75,11.7425,0,0
"2018-03-31","CrystalPalace","Liverpool","Newcastle","Huddersfield","H","D",6.71,3.55,23.8205,0,0.007
"2018-03-31","CrystalPalace","Liverpool","Newcastle","Huddersfield","D","D",4.58,3.55,16.259,0,0.003
"2018-03-31","CrystalPalace","Liverpool","Newcastle","Huddersfield","H","A",6.71,5.26,35.2946,0,0.012
"2018-03-31","CrystalPalace","Liverpool","Newcastle","Huddersfield","D","A",4.58,5.26,24.0908,0,0.007
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","H","H",6.71,2.24,15.0304,0,0.001
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","D","H",4.58,2.24,10.2592,0,0
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","H","D",6.71,3.42,22.9482,0,0.007
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","D","D",4.58,3.42,15.6636,0,0.002
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","H","A",6.71,3.29,22.0759,0,0.007
"2018-03-31","CrystalPalace","Liverpool","Watford","Bournemouth","D","A",4.58,3.29,15.0682,0,0.001
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","H","H",6.71,2.55,17.1105,0,0.003
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","D","H",4.58,2.55,11.679,0,0
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","H","D",6.71,3.04,20.3984,0,0.006
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","D","D",4.58,3.04,13.9232,0,0.001
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","H","A",6.71,3.07,20.5997,0,0.006
"2018-03-31","CrystalPalace","Liverpool","WestBrom","Burnley","D","A",4.58,3.07,14.0606,0,0.001
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","H","H",6.71,2.83,18.9893,0,0.004
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","D","H",4.58,2.83,12.9614,0,0
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","H","D",6.71,3.17,21.2707,0,0.006
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","D","D",4.58,3.17,14.5186,0,0.001
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","H","A",6.71,2.67,17.9157,0,0.004
"2018-03-31","CrystalPalace","Liverpool","WestHam","Southampton","D","A",4.58,2.67,12.2286,0,0
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","H","H",9.35,1.22,11.407,0,0
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","H","D",9.35,6.37,59.5595,0,0.019
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","D","D",5.2,6.37,33.124,0,0.012
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","A","D",1.37,6.37,8.7269,0,0
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","H","A",9.35,14.85,138.8475,0,0.019
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","D","A",5.2,14.85,77.22,0,0.019
"2018-03-31","Everton","ManchesterCity","ManchesterUnited","Swansea","A","A",1.37,14.85,20.3445,1,0.006
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","H","H",9.35,1.75,16.3625,0,0.003
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","D","H",5.2,1.75,9.1,0,0
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","H","D",9.35,3.55,33.1925,0,0.012
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","D","D",5.2,3.55,18.46,0,0.004
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","H","A",9.35,5.26,49.181,0,0.014
"2018-03-31","Everton","ManchesterCity","Newcastle","Huddersfield","D","A",5.2,5.26,27.352,0,0.01
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","H","H",9.35,2.24,20.944,0,0.006
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","D","H",5.2,2.24,11.648,0,0
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","H","D",9.35,3.42,31.977,0,0.012
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","D","D",5.2,3.42,17.784,0,0.004
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","H","A",9.35,3.29,30.7615,0,0.012
"2018-03-31","Everton","ManchesterCity","Watford","Bournemouth","D","A",5.2,3.29,17.108,0,0.003
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","H","H",9.35,2.55,23.8425,0,0.007
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","D","H",5.2,2.55,13.26,0,0
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","H","D",9.35,3.04,28.424,0,0.01
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","D","D",5.2,3.04,15.808,0,0.002
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","H","A",9.35,3.07,28.7045,0,0.01
"2018-03-31","Everton","ManchesterCity","WestBrom","Burnley","D","A",5.2,3.07,15.964,0,0.002
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","H","H",9.35,2.83,26.4605,0,0.01
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","D","H",5.2,2.83,14.716,0,0.001
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","H","D",9.35,3.17,29.6395,0,0.012
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","D","D",5.2,3.17,16.484,0,0.003
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","H","A",9.35,2.67,24.9645,0,0.007
"2018-03-31","Everton","ManchesterCity","WestHam","Southampton","D","A",5.2,2.67,13.884,0,0.001
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","D","H",6.37,1.75,11.1475,0,0
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","A","H",14.85,1.75,25.9875,0,0.007
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","D","D",6.37,3.55,22.6135,0,0.007
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","A","D",14.85,3.55,52.7175,0,0.014
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","D","A",6.37,5.26,33.5062,0,0.012
"2018-03-31","ManchesterUnited","Swansea","Newcastle","Huddersfield","A","A",14.85,5.26,78.111,1,0.019
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","D","H",6.37,2.24,14.2688,0,0.001
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","A","H",14.85,2.24,33.264,0,0.012
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","D","D",6.37,3.42,21.7854,0,0.007
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","A","D",14.85,3.42,50.787,0,0.014
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","D","A",6.37,3.29,20.9573,0,0.006
"2018-03-31","ManchesterUnited","Swansea","Watford","Bournemouth","A","A",14.85,3.29,48.8565,1,0.014
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","D","H",6.37,2.55,16.2435,0,0.003
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","A","H",14.85,2.55,37.8675,0,0.014
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","D","D",6.37,3.04,19.3648,0,0.005
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","A","D",14.85,3.04,45.144,0,0.014
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","D","A",6.37,3.07,19.5559,0,0.006
"2018-03-31","ManchesterUnited","Swansea","WestBrom","Burnley","A","A",14.85,3.07,45.5895,1,0.014
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","D","H",6.37,2.83,18.0271,0,0.004
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","A","H",14.85,2.83,42.0255,0,0.014
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","D","D",6.37,3.17,20.1929,0,0.006
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","A","D",14.85,3.17,47.0745,0,0.014
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","D","A",6.37,2.67,17.0079,0,0.003
"2018-03-31","ManchesterUnited","Swansea","WestHam","Southampton","A","A",14.85,2.67,39.6495,1,0.014
"2018-03-31","Newcastle","Huddersfield","Watford","Bournemouth","A","H",5.26,2.24,11.7824,0,0
"2018-03-31","Newcastle","Huddersfield","Watford","Bournemouth","D","D",3.55,3.42,12.141,0,0
"2018-03-31","Newcastle","Huddersfield","Watford","Bournemouth","A","D",5.26,3.42,17.9892,0,0.004
"2018-03-31","Newcastle","Huddersfield","Watford","Bournemouth","D","A",3.55,3.29,11.6795,0,0
"2018-03-31","Newcastle","Huddersfield","Watford","Bournemouth","A","A",5.26,3.29,17.3054,1,0.003
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","D","H",3.55,2.55,9.0525,0,0
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","A","H",5.26,2.55,13.413,0,0
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","D","D",3.55,3.04,10.792,0,0
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","A","D",5.26,3.04,15.9904,0,0.002
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","D","A",3.55,3.07,10.8985,0,0
"2018-03-31","Newcastle","Huddersfield","WestBrom","Burnley","A","A",5.26,3.07,16.1482,1,0.002
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","D","H",3.55,2.83,10.0465,0,0
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","A","H",5.26,2.83,14.8858,0,0.001
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","D","D",3.55,3.17,11.2535,0,0
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","A","D",5.26,3.17,16.6742,0,0.003
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","D","A",3.55,2.67,9.4785,0,0
"2018-03-31","Newcastle","Huddersfield","WestHam","Southampton","A","A",5.26,2.67,14.0442,1,0.001
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","D","H",3.42,2.55,8.721,0,0
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","A","H",3.29,2.55,8.3895,0,0
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","D","D",3.42,3.04,10.3968,0,0
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","A","D",3.29,3.04,10.0016,0,0
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","D","A",3.42,3.07,10.4994,0,0
"2018-03-31","Watford","Bournemouth","WestBrom","Burnley","A","A",3.29,3.07,10.1003,1,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","D","H",3.42,2.83,9.6786,0,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","A","H",3.29,2.83,9.3107,0,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","D","D",3.42,3.17,10.8414,0,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","A","D",3.29,3.17,10.4293,0,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","D","A",3.42,2.67,9.1314,0,0
"2018-03-31","Watford","Bournemouth","WestHam","Southampton","A","A",3.29,2.67,8.7843,1,0
"2018-03-31","WestBrom","Burnley","WestHam","Southampton","D","H",3.04,2.83,8.6032,0,0
"2018-03-31","WestBrom","Burnley","WestHam","Southampton","A","H",3.07,2.83,8.6881,0,0
"2018-03-31","WestBrom","Burnley","WestHam","Southampton","D","D",3.04,3.17,9.6368,0,0
"2018-03-31","WestBrom","Burnley","WestHam","Southampton","A","D",3.07,3.17,9.7319,0,0
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","D","H",5.82,2.28,13.2696,0,0
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","A","H",10.15,2.28,23.142,0,0.007
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","D","D",5.82,3.34,19.4388,0,0.005
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","A","D",10.15,3.34,33.901,0,0.012
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","D","A",5.82,3.21,18.6822,0,0.004
"2018-04-01","Arsenal","Stoke","Chelsea","Tottenham","A","A",10.15,3.21,32.5815,0,0.012
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","H","D",2.55,3.56,9.078,0,0
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","D","D",3.45,3.56,12.282,1,0
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","A","D",2.76,3.56,9.8256,0,0
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","H","A",2.55,5.44,13.872,0,0.001
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","D","A",3.45,5.44,18.768,0,0.004
"2018-04-07","Bournemouth","CrystalPalace","Brighton","Huddersfield","A","A",2.76,5.44,15.0144,0,0.001
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","H","H",2.55,3.62,9.231,0,0
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","D","H",3.45,3.62,12.489,0,0
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","A","H",2.76,3.62,9.9912,0,0
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","H","D",2.55,3.41,8.6955,0,0
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","D","D",3.45,3.41,11.7645,1,0
"2018-04-07","Bournemouth","CrystalPalace","Everton","Liverpool","A","D",2.76,3.41,9.4116,0,0
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","H","D",2.55,3.5,8.925,0,0
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","D","D",3.45,3.5,12.075,1,0
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","A","D",2.76,3.5,9.66,0,0
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","H","A",2.55,4.56,11.628,0,0
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","D","A",3.45,4.56,15.732,0,0.002
"2018-04-07","Bournemouth","CrystalPalace","Leicester","Newcastle","A","A",2.76,4.56,12.5856,0,0
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","H","D",2.55,3.66,9.333,0,0
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","D","D",3.45,3.66,12.627,1,0
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","A","D",2.76,3.66,10.1016,0,0
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","H","A",2.55,4.48,11.424,0,0
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","D","A",3.45,4.48,15.456,0,0.002
"2018-04-07","Bournemouth","CrystalPalace","ManchesterCity","ManchesterUnited","A","A",2.76,4.48,12.3648,0,0
"2018-04-07","Bournemouth","CrystalPalace","Stoke","Tottenham","H","H",2.55,10.91,27.8205,0,0.01
"2018-04-07","Bournemouth","CrystalPalace","Stoke","Tottenham","D","H",3.45,10.91,37.6395,0,0.014
"2018-04-07","Bournemouth","CrystalPalace","Stoke","Tottenham","A","H",2.76,10.91,30.1116,0,0.012
"2018-04-07","Bournemouth","CrystalPalace","Stoke","Tottenham","H","D",2.55,5.83,14.8665,0,0.001
"2018-04-07","Bournemouth","CrystalPalace","Stoke","Tottenham","D","D",3.45,5.83,20.1135,1,0.006
